model,seed,regime,k,zmid_m,sigma_T,sigma_S,rmse_T,rmse_S,floor_T,floor_S,n
A_CRPS,42,all,28,861.7602376512325,0.25529803982670124,0.02,0.25529803982670124,0.01259582693152246,False,True,623
A_CRPS,42,all,29,962.4660312625703,0.2116972142221047,0.02,0.2116972142221047,0.010063284687641578,False,True,623
A_CRPS,42,all,30,1061.8371484711388,0.19067133951778825,0.02,0.19067133951778825,0.010096214274119787,False,True,623
A_CRPS,42,all,31,1192.2491621086228,0.1530558024671271,0.02,0.1530558024671271,0.00937951484208707,False,True,623
A_CRPS,42,all,32,1963.265144121478,0.05,0.02,0.04774942453195371,0.008144859138587979,True,True,623
A_CRPS,42,all,33,2791.480209178727,,,,,False,False,0
A_CRPS,42,all,34,2927.8273667435824,,,,,False,False,0
A_CRPS,42,all,35,2927.827385917402,,,,,False,False,0
A_CRPS,42,all,36,2927.827385917402,,,,,False,False,0
A_CRPS,42,all,37,2927.827385917402,,,,,False,False,0
A_CRPS,42,all,38,2927.8273859174024,,,,,False,False,0
A_CRPS,42,all,39,2927.8273859174024,,,,,False,False,0
A_CRPS,42,all,40,2927.8273859174024,,,,,False,False,0
A_CRPS,42,lc,0,0.5,0.5587057928008574,0.543699541003232,0.5587057928008574,0.543699541003232,False,False,240
A_CRPS,42,lc,1,1.900000039835305,0.5545327877884485,0.5433430988189751,0.5545327877884485,0.5433430988189751,False,False,240
A_CRPS,42,lc,2,4.420000051785896,0.5439216435834274,0.5082511127499552,0.5439216435834274,0.5082511127499552,False,False,240
A_CRPS,42,lc,3,8.379999928296451,0.5433253944433313,0.45942658092940386,0.5433253944433313,0.45942658092940386,False,False,240
A_CRPS,42,lc,4,13.184999737086988,0.5316912814428342,0.43462387785144035,0.5316912814428342,0.43462387785144035,False,False,240
A_CRPS,42,lc,5,18.554999609614015,0.5125014588890823,0.37941448631666924,0.5125014588890823,0.37941448631666924,False,False,240
A_CRPS,42,lc,6,24.894999514009285,0.5164015982421439,0.2991336920409024,0.5164015982421439,0.2991336920409024,False,False,240
A_CRPS,42,lc,7,32.329999450272794,0.5432659535776769,0.23671038555867155,0.5432659535776769,0.23671038555867155,False,False,240
A_CRPS,42,lc,8,40.329999450272794,0.6327065786616288,0.2110728575251377,0.6327065786616288,0.2110728575251377,False,False,240
A_CRPS,42,lc,9,48.329999450272794,0.7552464952125206,0.1939429884917099,0.7552464952125206,0.1939429884917099,False,False,240
A_CRPS,42,lc,10,56.329999450272794,0.8843762026720305,0.1765213379702418,0.8843762026720305,0.1765213379702418,False,False,240
A_CRPS,42,lc,11,64.3299994502728,0.9677579970293537,0.15927823753107087,0.9677579970293537,0.15927823753107087,False,False,240
A_CRPS,42,lc,12,72.3299994502728,1.043484119388854,0.14781725931718484,1.043484119388854,0.14781725931718484,False,False,240
A_CRPS,42,lc,13,80.3299994502728,1.0834392493733336,0.13514934044160773,1.0834392493733336,0.13514934044160773,False,False,240
A_CRPS,42,lc,14,88.3299994502728,1.088510620727455,0.1393737090631328,1.088510620727455,0.1393737090631328,False,False,240
A_CRPS,42,lc,15,96.3299994502728,1.0936912547972768,0.1454938042890945,1.0936912547972768,0.1454938042890945,False,False,240
A_CRPS,42,lc,16,104.3299994502728,1.1174070129546119,0.15624027002154323,1.1174070129546119,0.15624027002154323,False,False,240
A_CRPS,42,lc,17,112.41128312438389,1.1554657737033989,0.16413174997233543,1.1554657737033989,0.16413174997233543,False,False,240
A_CRPS,42,lc,18,124.0181019371289,1.1332772849393251,0.17125537087030815,1.1332772849393251,0.17125537087030815,False,False,240
A_CRPS,42,lc,19,138.33536150362164,1.1109046204375912,0.1754663358337103,1.1109046204375912,0.1754663358337103,False,False,240
A_CRPS,42,lc,20,157.18840503599694,1.125642778273504,0.16293805440953466,1.125642778273504,0.16293805440953466,False,False,240
A_CRPS,42,lc,21,198.628367477501,1.0658408623724793,0.13292507854728253,1.0658408623724793,0.13292507854728253,False,False,240
A_CRPS,42,lc,22,256.89684052475667,0.9257415658819818,0.135200648066423,0.9257415658819818,0.135200648066423,False,False,240
A_CRPS,42,lc,23,323.7307751056255,0.8292955896026153,0.1290537924374434,0.8292955896026153,0.1290537924374434,False,False,240
A_CRPS,42,lc,24,420.3034332854247,0.7402086179553359,0.11044649196691535,0.7402086179553359,0.11044649196691535,False,False,240
A_CRPS,42,lc,25,527.207848736849,0.6566983245316511,0.09031887756960306,0.6566983245316511,0.09031887756960306,False,False,240
A_CRPS,42,lc,26,625.15220607476,0.5377845426218447,0.06362749357731437,0.5377845426218447,0.06362749357731437,False,False,240
A_CRPS,42,lc,27,741.9911521140331,0.40430113559195124,0.03448186637572378,0.40430113559195124,0.03448186637572378,False,False,240
A_CRPS,42,lc,28,861.7602376512325,0.2941534134180988,0.02,0.2941534134180988,0.011964214067588061,False,True,240
A_CRPS,42,lc,29,962.4660312625703,0.24794246744483622,0.02,0.24794246744483622,0.007357929038249682,False,True,240
A_CRPS,42,lc,30,1061.8371484711388,0.2295107654341549,0.02,0.2295107654341549,0.007777010768723377,False,True,240
A_CRPS,42,lc,31,1192.2491621086228,0.19002528651031544,0.02,0.19002528651031544,0.007182882202014905,False,True,240
A_CRPS,42,lc,32,1963.265144121478,0.0560307798580424,0.02,0.0560307798580424,0.003818441642504579,False,True,240
A_CRPS,42,lc,33,2791.480209178727,,,,,False,False,0
A_CRPS,42,lc,34,2927.8273667435824,,,,,False,False,0
A_CRPS,42,lc,35,2927.827385917402,,,,,False,False,0
A_CRPS,42,lc,36,2927.827385917402,,,,,False,False,0
A_CRPS,42,lc,37,2927.827385917402,,,,,False,False,0
A_CRPS,42,lc,38,2927.8273859174024,,,,,False,False,0
A_CRPS,42,lc,39,2927.8273859174024,,,,,False,False,0
A_CRPS,42,lc,40,2927.8273859174024,,,,,False,False,0
A_CRPS,42,complement,0,0.5,1.2599893878023682,0.58870644689041,1.2599893878023682,0.58870644689041,False,False,383
A_CRPS,42,complement,1,1.900000039835305,1.259522982742737,0.5879702774870955,1.259522982742737,0.5879702774870955,False,False,383
A_CRPS,42,complement,2,4.420000051785896,1.2500797237489105,0.5097249609990032,1.2500797237489105,0.5097249609990032,False,False,383
A_CRPS,42,complement,3,8.379999928296451,1.254757436214582,0.4255199576630205,1.254757436214582,0.4255199576630205,False,False,383
A_CRPS,42,complement,4,13.184999737086988,1.2650727306300533,0.3467767651722885,1.2650727306300533,0.3467767651722885,False,False,383
A_CRPS,42,complement,5,18.554999609614015,1.2856929976639377,0.27270866860885457,1.2856929976639377,0.27270866860885457,False,False,383
A_CRPS,42,complement,6,24.894999514009285,1.3404779140545557,0.20987128253084356,1.3404779140545557,0.20987128253084356,False,False,383
A_CRPS,42,complement,7,32.329999450272794,1.4452738462594048,0.20083450479315199,1.4452738462594048,0.20083450479315199,False,False,383
A_CRPS,42,complement,8,40.329999450272794,1.542034659285786,0.1963838054062209,1.542034659285786,0.1963838054062209,False,False,383
A_CRPS,42,complement,9,48.329999450272794,1.549317135949891,0.19426623003198326,1.549317135949891,0.19426623003198326,False,False,383
A_CRPS,42,complement,10,56.329999450272794,1.525101465882721,0.19512412981901386,1.525101465882721,0.19512412981901386,False,False,383
A_CRPS,42,complement,11,64.3299994502728,1.517031863316138,0.1941627835031636,1.517031863316138,0.1941627835031636,False,False,383
A_CRPS,42,complement,12,72.3299994502728,1.506903597848326,0.19294886231498212,1.506903597848326,0.19294886231498212,False,False,383
A_CRPS,42,complement,13,80.3299994502728,1.4994146037009632,0.1898357283837692,1.4994146037009632,0.1898357283837692,False,False,383
A_CRPS,42,complement,14,88.3299994502728,1.4664560352249238,0.1813425739008229,1.4664560352249238,0.1813425739008229,False,False,383
A_CRPS,42,complement,15,96.3299994502728,1.4355363168891182,0.17959764591136285,1.4355363168891182,0.17959764591136285,False,False,383
A_CRPS,42,complement,16,104.3299994502728,1.382171248969405,0.17965528274820186,1.382171248969405,0.17965528274820186,False,False,383
A_CRPS,42,complement,17,112.41128312438389,1.3279330968024408,0.17576184820251345,1.3279330968024408,0.17576184820251345,False,False,383
A_CRPS,42,complement,18,124.0181019371289,1.2630520676487242,0.17054864308641415,1.2630520676487242,0.17054864308641415,False,False,383
A_CRPS,42,complement,19,138.33536150362164,1.172310794522472,0.1700912596226394,1.172310794522472,0.1700912596226394,False,False,383
A_CRPS,42,complement,20,157.18840503599694,1.0797404488346487,0.1682859056224729,1.0797404488346487,0.1682859056224729,False,False,383
A_CRPS,42,complement,21,198.628367477501,0.9895345582273605,0.14380292919126028,0.9895345582273605,0.14380292919126028,False,False,383
A_CRPS,42,complement,22,256.89684052475667,0.880363640623079,0.1298292238246068,0.880363640623079,0.1298292238246068,False,False,383
A_CRPS,42,complement,23,323.7307751056255,0.780939193210936,0.11622625532247474,0.780939193210936,0.11622625532247474,False,False,383
A_CRPS,42,complement,24,420.3034332854247,0.675999288453089,0.0948265213116169,0.675999288453089,0.0948265213116169,False,False,383
A_CRPS,42,complement,25,527.207848736849,0.5519680853973311,0.0708556775239252,0.5519680853973311,0.0708556775239252,False,False,383
A_CRPS,42,complement,26,625.15220607476,0.41605415498054477,0.04570305535900307,0.41605415498054477,0.04570305535900307,False,False,383
